Id_bien;Cod_depcom;No_voie;Btq;Type_voie;Voie;Code_postal;Com_ad;Surface_Carrez;Type_local;Nb_pieces;Surface_terrain
2907;93046;37;;BD;DE LA REPUBLIQUE;93190;LIVRY-GARGAN;36.71;Appartement;2;
2908;93048;48;;RUE;ERNEST SAVART;93100;MONTREUIL;23.8;Appartement;1;
2909;93048;84;;AV;DE LA RESISTANCE;93100;MONTREUIL;192.06;Appartement;5;
2910;93055;62;;AV;JEAN JAURES;93500;PANTIN;62.13;Appartement;3;
2911;93066;19;;RUE;DEZOBRY;93200;SAINT-DENIS;61.85;Appartement;2;
2912;93070;15;B;RUE;DES ROSIERS;93400;SAINT-OUEN-SUR-SEINE;45.94;Appartement;2;
2913;93073;5;;ALL;ANDRE MARIE AMPERE;93290;TREMBLAY-EN-FRANCE;60.42;Appartement;3;
2914;94002;16;;AV;DU GEN MALLERET JOINVILLE;94140;ALFORTVILLE;55.4;Appartement;3;
2915;94015;9001;;RUE;DU 2 DECEMBRE 1870;94360;BRY-SUR-MARNE;60.03;Appartement;3;
2916;94016;8;Q;RUE;RASPAIL;94230;CACHAN;31.49;Appartement;2;
2917;94016;4;;RUE;GEORGES VIGOR;94230;CACHAN;49.04;Appartement;3;
2918;94028;25;;RUE;DE PARIS;94000;CRETEIL;75.5;Appartement;4;
2919;94028;7;;RUE;DU GEN DE LARMINAT;94000;CRETEIL;68.86;Appartement;3;
2920;94038;96;;RUE;DE CHEVILLY;94240;L'HAY-LES-ROSES;66.07;Appartement;4;
2921;94042;34;;BD;DU MAL LECLERC;94340;JOINVILLE-LE-PONT;50.01;Appartement;3;
2922;94046;71;;RUE;CARNOT;94700;MAISONS-ALFORT;65.39;Appartement;3;
2923;94046;15;;RUE;DES CHAMPS CORBILLY;94700;MAISONS-ALFORT;45.57;Appartement;2;
2924;94046;89;;RUE;CONDORCET;94700;MAISONS-ALFORT;19.97;Appartement;1;
2925;94058;79;;AV;GEORGES CLEMENCEAU;94170;LE PERREUX-SUR-MARNE;21.15;Appartement;1;
2926;94058;22;;BD;DE LA LIBERTE;94170;LE PERREUX-SUR-MARNE;41.48;Appartement;2;
2927;94058;13;;AV;PRESIDENT ROOSEVELT;94170;LE PERREUX-SUR-MARNE;29.02;Appartement;1;
2928;94058;13;;RUE;DE L'EMBARCADERE;94170;LE PERREUX-SUR-MARNE;86.82;Appartement;4;
2929;94065;7;;AV;DU BOUT DE LA VILLE;94150;RUNGIS;64.05;Appartement;3;
2930;94067;6;;RUE;DES VALLEES;94160;SAINT-MANDE;34.71;Appartement;2;
2931;94067;7;;RUE;POIRIER;94160;SAINT-MANDE;61.1;Appartement;3;
2932;94067;15;;RUE;CDT RENE MOUCHOTTE;94160;SAINT-MANDE;115.24;Appartement;5;
2933;94068;73;;BD;DE LA MARNE;94210;SAINT-MAUR-DES-FOSSES;57.36;Appartement;2;
2934;94073;50;;RUE;VICTOR BASCH;94320;THIAIS;29.26;Appartement;1;
2935;94075;9;;AV;D ATTILLY;94440;VILLECRESNES;82.06;Appartement;4;
2936;94078;9;;AV;D EASTLEIGH;94190;VILLENEUVE-SAINT-GEORGES;103.71;Maison;6;
2937;94078;15;;RUE;VOLTAIRE;94190;VILLENEUVE-SAINT-GEORGES;48.04;Appartement;3;
2938;94079;4;;ALL;PIERRE MENDES FRANCE;94350;VILLIERS-SUR-MARNE;79.54;Appartement;4;
2939;94080;11;;ALL;NICEPHORE NIEPCE;94300;VINCENNES;49.67;Appartement;2;
2940;94081;50;;RUE;JULES LAGAISSE;94400;VITRY-SUR-SEINE;46.8;Appartement;2;
2941;94081;14;;RUE;MARIO CAPRA;94400;VITRY-SUR-SEINE;86.57;Appartement;4;
2942;94081;20;;RUE;PIERRE SEMARD;94400;VITRY-SUR-SEINE;17.75;Appartement;1;
2943;95060;2;;RUE;PATRICK MODIANO;95550;BESSANCOURT;62.1;Appartement;3;
2944;95063;24;;RUE;DE LA BERTHIE;95870;BEZONS;51.02;Appartement;3;
2945;95127;2;;AV;DU BOIS;95000;CERGY;17.72;Appartement;1;
2946;95197;120;;RTE;ST DENIS;95170;DEUIL LA BARRE;75.47;Appartement;4;
2947;95197;14;;RUE;EUGENE LAMARRE;95170;DEUIL LA BARRE;74.43;Appartement;4;
2948;95199;60;;RUE;ANDRE NOUET;95330;DOMONT;60.13;Appartement;3;
2949;95277;15;;AV;RAYMOND RAMBERT;95500;GONESSE;32.6;Appartement;2;
2950;95288;5;;PAS;PIERRE CURIE;95410;GROSLAY;45.2;Maison;3;
2951;95313;12;;ALL;DU PALLADIO;95290;L'ISLE-ADAM;46.89;Appartement;2;
2952;95424;6;B;RUE;JOHN LENNON;95370;MONTIGNY LES CORMEILLES;53.11;Appartement;3;
2953;95430;104;;ALL;DES MARAICHERS;95560;MONTSOULT;46.26;Appartement;2;
2954;95500;5;;RUE;DE L ORDRE;95300;PONTOISE;96.16;Appartement;4;
2955;972205;6282;F;;PLAISANCE;97222;CASE PILOTE;25.62;Appartement;1;
2956;14079;30;;RUE;DU GEN DE GAULLE;14910;BLONVILLE-SUR-MER;20.65;Appartement;1;
2957;14220;43;;AV;ROGER DELIENCOURT;14800;DEAUVILLE;71.54;Appartement;4;
2958;18033;62;;BD;DE JURANVILLE;18000;BOURGES;23.11;Appartement;1;
2959;22209;4;;RUE;ERNEST ROUXEL;22650;BEAUSSAIS-SUR-MER;32.9;Appartement;2;
2960;28085;41;;RUE;HENRY DUNANT;28000;CHARTRES;90.42;Maison;4;
2961;28085;27;;RUE;CHANZY;28000;CHARTRES;97.95;Appartement;3;
2962;33214;9058;;RES;LES PINS;33680;LACANAU;20.71;Appartement;1;
2963;45208;9;;BD;DU CHINCHON;45200;MONTARGIS;113;Appartement;5;
2964;50218;9002;;RES;MOULIN DE CHOISEL;50400;GRANVILLE;46.69;Appartement;3;
2965;50218;25;;AV;ARISTIDE BRIAND;50400;GRANVILLE;60;Appartement;3;
2966;51230;7;;RUE;DU FAUBOURG D IGNY;51200;EPERNAY;46;Appartement;2;
2967;59367;142;B;RUE;JULES GUESDE;59390;LYS LEZ LANNOY;116.97;Appartement;4;
2968;59378;10;;RUE;CAMILLE SAINT SAENS;59700;MARCQ EN BAROEUL;91.11;Appartement;5;
2969;62139;48;;RUE;ALFRED ANDRE;62575;BLENDECQUES;75.19;Maison;3;189
2970;69382;22;;RUE;PALAIS GRILLET;69002;LYON 2EME;48.09;Appartement;3;
2971;70311;7;;RUE;DU DR GILLES CUGNIER;70300;LUXEUIL-LES-BAINS;58.7;Appartement;3;
2972;75119;3;;RUE;DE LUNEVILLE;75019;PARIS 19;10.96;Appartement;1;
2973;76217;5;;RUE;LA HALLE AU BLE;76200;DIEPPE;29.49;Appartement;1;
2974;77305;5;;BD;DE LA REPUBLIQUE;77130;MONTEREAU FAULT YONNE;50.2;Appartement;3;
2975;77514;9;;PL;DE MEAUX;77270;VILLEPARISIS;32.66;Appartement;1;
2976;78402;114;;RUE;NATIONALE;78970;MEZIERES-SUR-SEINE;34.7;Appartement;2;
2977;78537;5;;RUE;DU MONTMIDI;78730;SAINT-ARNOULT-EN-YVELINES;111.1;Appartement;5;
2978;85047;;;AV;BIOCHAUD;85300;CHALLANS;31.4;Appartement;2;
2979;85194;76;;RUE;LEON DAVID;85100;SABLES-D'OLONNE (LES);18.84;Appartement;1;
2980;90010;16;;BD;RENAUD DE BOURGOGNE;90000;BELFORT;51;Appartement;3;
2981;93001;16;;RUE;HENRI BARBUSSE;93300;AUBERVILLIERS;30.51;Appartement;2;
2982;40296;1709;;AV;CHARLES DE GAULLE;40510;SEIGNOSSE;59.34;Appartement;2;
2983;01143;44;;ALL;DU SQUARE DE LAUSANNE;1220;DIVONNE-LES-BAINS;88.11;Appartement;4;
2984;04006;7398;;;PONT DE LABRAU OUEST;4260;ALLOS;34.95;Appartement;2;
2985;04019;12;;CHE;DES ALPAGES;4400;BARCELONNETTE;23.02;Appartement;1;
2986;04039;;;PL;DES AIRES;4120;CASTELLANE;93.76;Appartement;4;
2987;05153;5403;;;PEYRE CHOUSSOUS;5260;SAINT-MICHEL-DE-CHAILLOL;19.15;Appartement;1;
2988;06004;40;;AV;DE CANNES;6160;ANTIBES;51.49;Appartement;2;
2989;06004;1140;;RTE;DE SAINT JEAN;6600;ANTIBES;73.59;Appartement;3;
2990;06004;344;;CHE;DU VALBOSQUET;6600;ANTIBES;106.63;Maison;6;
2991;06069;30;;CHE;DES BASTIDES SAINT ANTOINE;6130;GRASSE;88.84;Maison;4;690
2992;06073;5686;;;LE HAMEAU;6420;ISOLA;31.08;Appartement;2;
2993;06083;51;;PTE;DE FRANCE;6500;MENTON;83.72;Appartement;3;
2994;06085;1;B;RUE;DE LA PETITE COLLINE;6250;MOUGINS;45.52;Appartement;2;
2995;06088;5;;RUE;CHANOINE ALBIN;6300;NICE;28.32;Appartement;1;
2996;06088;4;;RUE;MARALDI;6300;NICE;118.14;Appartement;5;
2997;06088;26;;BD;AUGUSTE RAYNAUD;6100;NICE;43.48;Appartement;1;
2998;06104;173;;AV;DE LA PLAGE;6190;ROQUEBRUNE CAP MARTIN;25.85;Appartement;1;
2999;06155;174;;RUE;ALEXANDRE LOUCE;6220;VALLAURIS;44.61;Appartement;2;
3000;06155;6;;AV;GEORGES CLEMENCEAU;6220;VALLAURIS;27;Appartement;1;
3001;06161;17;;AV;DU LOUP;6270;VILLENEUVE-LOUBET;45.03;Appartement;1;
3002;06161;9001;;MRN;BAIE DES ANGES DUCAL;6270;VILLENEUVE-LOUBET;18.8;Appartement;1;
3003;06161;57;;CHE;DU MICOCOULIER;6270;VILLENEUVE-LOUBET;87.46;Maison;4;
3004;08105;7;;RUE;MOREAUX;8000;CHARLEVILLE-MEZIERES;65.07;Appartement;3;
3005;08362;1;B;RUE;DAUPHINE;8300;RETHEL;54.36;Appartement;2;
3006;10081;30;T;RUE;VEUVE BENARD BODIE;10600;LA CHAPELLE ST LUC;50;Appartement;3;
3007;10081;6;;RUE;TEILHARD DE CHARDIN;10600;LA CHAPELLE ST LUC;52.98;Appartement;2;
3008;13007;24;;RUE;GRANDE;13390;AURIOL;51.71;Appartement;1;
3009;13028;245;;AV;DE LA PAIX;13600;LA CIOTAT;49.52;Appartement;3;
3010;13202;1;;RUE;SAINT MATHIEU;13002;MARSEILLE 2EME;24.34;Appartement;1;
3011;13203;48;;RUE;CLOVIS HUGUES;13003;MARSEILLE 3EME;28.01;Appartement;1;
3012;13204;80;;BD;FRANCOISE DUPARC;13004;MARSEILLE 4EME;21.97;Appartement;1;
3013;13204;52;;AV;DES CHUTES LAVIE;13004;MARSEILLE 4EME;39.4;Appartement;1;
3014;13206;77;;RUE;SAINT SUFFREN;13006;MARSEILLE 6EME;69.46;Appartement;3;
3015;13207;93;;BD;CHARLES LIVON;13007;MARSEILLE 7EME;37.32;Appartement;2;
3016;13209;4;;AV;VALMONT;13009;MARSEILLE 9EME;103.8;Appartement;5;
3017;13209;430;;AV;MAL J DE L DE TASSIGNY;13009;MARSEILLE 9EME;70.67;Appartement;4;
3018;13209;24;;BD;TROLLAT;13009;MARSEILLE 9EME;120.43;Maison;4;
3019;13209;16;;SQ;MICHELET;13009;MARSEILLE 9EME;57.99;Appartement;3;
3020;13212;61;;AV;DE LA FOURRAGERE;13012;MARSEILLE 12EME;88.2;Appartement;4;
3021;13212;300;;CHE;DE ST JEAN DU DESERT;13012;MARSEILLE 12EME;68.5;Appartement;3;
3022;13213;40;;AV;ESCAD NORMANDIE NIEMEN;13013;MARSEILLE 13EME;18.3;Appartement;1;
3023;13213;26;;AV;COROT;13013;MARSEILLE 13EME;60.46;Appartement;3;
3024;13215;17;;;RSE NORD;13015;MARSEILLE 15EME;32.46;Appartement;1;
3025;14338;27;;RUE;DES BAINS;14510;HOULGATE;41.53;Appartement;2;
3026;14514;32;;RUE;LAUNAY;14130;PONT-L EVEQUE;30.94;Appartement;2;
3027;16015;2;B;RUE;DE MONTMOREAU;16000;ANGOULEME;65.01;Appartement;3;
3028;22054;37;;RUE;FOCH;22430;ERQUY;60.81;Appartement;3;
3029;22113;2;;;HENT KEROUANDENER;22300;LANNION;46.33;Appartement;2;
3030;23096;4;;RUE;RAYMOND GADET;23000;GUERET;81.67;Appartement;3;
3031;25494;9;;RTE;DES GRANGES VANNOD;25370;ROCHEJEAN;135.57;Appartement;4;
3032;2A004;7;;BD;ROI JEROME;20000;AJACCIO;45.58;Appartement;2;
3033;2A041;21;;RUE;DORIA;20169;BONIFACIO;28.5;Appartement;1;
3034;2A249;6;;RUE;BONAPARTE;20110;PROPRIANO;105.04;Appartement;4;
3035;2A272;81;;CRS;SOEUR AMELIE;20100;SARTENE;64.39;Appartement;3;
3036;2A362;6179;;;PADULACCIA;20144;ZONZA;42.2;Appartement;2;
3037;30334;1;;RUE;DES CEDRES;30700;UZES;31.57;Appartement;2;
3038;31149;5;;ALL;DE PIERREDON;31770;COLOMIERS;64.97;Appartement;3;
3039;31186;6;B;RUE;DES VIOLETTES;31140;FONBEAUZARD;64.6;Appartement;3;
3040;31396;2;;IMP;BARUCH SPINOZA;31560;NAILLOUX;63.54;Appartement;3;
3041;31555;12;;RUE;ESCOUSSIERES MONTGAILLARD;31000;TOULOUSE;15.27;Appartement;1;
3042;31555;37;B;AV;ETIENNE BILLIERES;31300;TOULOUSE;18.11;Appartement;1;
3043;31555;3;;RUE;DES BOUQUETINS;31200;TOULOUSE;63.23;Appartement;3;
3044;33009;175;;BD;DE LA PLAGE;33120;ARCACHON;40.38;Appartement;2;
3045;33009;9;;CRS;LAMARQUE DE PLAISANCE;33120;ARCACHON;102.72;Appartement;3;
3046;33051;10;;RUE;MONTESQUIEU;33380;BIGANOS;57.44;Maison;3;
3047;33063;88;;RUE;LAFONTAINE;33800;BORDEAUX;36.51;Appartement;2;
3048;33063;56;;RUE;DEYRIES;33800;BORDEAUX;27.76;Appartement;1;
3049;33063;10;;BD;PDT FRANKLIN ROOSEVELT;33800;BORDEAUX;25.54;Appartement;1;
3050;33063;8;;RUE;DU VIEUX MARCHE;33000;BORDEAUX;48.05;Appartement;2;
3051;33063;98;;RUE;DE SOISSONS;33000;BORDEAUX;27.85;Appartement;2;
3052;33063;16;;RUE;JEAN COUDANNE;33200;BORDEAUX;125.09;Appartement;4;116
3053;33063;44;;RUE;DE LISLEFERME;33000;BORDEAUX;38.26;Appartement;1;
3054;33063;25;;RUE;MATIGNON;33000;BORDEAUX;23.28;Appartement;1;
3055;33243;89;;RUE;JEAN JACQUES ROUSSEAU;33500;LIBOURNE;31.06;Appartement;1;
3056;33483;6101;;;LE BOURG NORD;33450;ST SULPICE ET CAMEYRAC;50.87;Appartement;2;
3057;33522;9001;;RES;ACAPULCO;33400;TALENCE;67.69;Appartement;3;
3058;34172;3;;RUE;CHRESTIEN;34000;MONTPELLIER;17.2;Appartement;1;
3059;34172;233;;AV;THEROIGNE DE MERICOURT;34000;MONTPELLIER;110.18;Appartement;5;
3060;34301;18;;RUE;ROUGET DE LISLE;34200;SETE;62.36;Appartement;3;
3061;35238;9;;BD;MAL DE LATTRE DE TASSIGNY;35000;RENNES;10.05;Appartement;1;
3062;35238;4;;RUE;DERVAL;35000;RENNES;36.86;Appartement;1;
3063;35287;36;B;RUE;DE LA ROCHE PELEE;35800;SAINT-LUNAIRE;247.54;Maison;5;
3064;35288;16;;RUE;DUPORT DUTERTRE;35400;SAINT-MALO;24.25;Appartement;1;
3065;35288;49;;RUE;GEORGES CLEMENCEAU;35400;SAINT-MALO;49.85;Appartement;4;
3066;37018;57;A;RUE;DES CARNAUX;37510;BALLAN MIRE;31.01;Appartement;1;
3067;37261;1;;RUE;JULES MASSENET;37200;TOURS;66.2;Appartement;3;
3068;38185;18;;RUE;LACHMANN;38000;GRENOBLE;50.11;Appartement;2;
3069;38185;12;;AV;ALSACE LORRAINE;38000;GRENOBLE;195.88;Appartement;6;
3070;38186;327;;RTE;DE PIERRE BLANCHE;38650;GRESSE-EN-VERCORS;12.57;Appartement;1;
3071;38191;314;;RUE;DU MAQUIS DE L OISANS;38750;HUEZ;30.89;Appartement;2;
3072;38253;3;;RUE;DES SOLEILS;38860;LES DEUX ALPES;29.27;Appartement;2;
3073;38503;136;;RTE;DES PETITES ROCHES;38660;LA TERRASSE;66;Appartement;3;
3074;40088;22;;AV;MAURICE BOYAU;40100;DAX;18.84;Appartement;1;
3075;40187;218;;RES;LES MAISONS DU GOLF;40660;MOLIETS-ET-MAA;43.53;Maison;3;
3076;40281;20;;AV;DE PORTAL;40280;SAINT-PIERRE-DU-MONT;34.17;Appartement;2;
3077;40284;2;B;RUE;DE TIREBESTE;40230;ST-VINCENT-DE-TYROSSE;43.86;Appartement;2;
3078;40296;13;;AV;DE LA GRANDE PLAGE;40510;SEIGNOSSE;33.06;Appartement;3;
3079;40304;474;;AV;DES CIGOGNES;40150;SOORTS-HOSSEGOR;36.74;Maison;1;
3080;40304;474;;AV;DES CIGOGNES;40150;SOORTS-HOSSEGOR;34.08;Maison;1;
3081;42005;14;;RUE;DE LA PAIX;42160;ANDREZIEUX-BOUTHEON;55.75;Appartement;2;
3082;42059;2;;RUE;JULES FERRIER;42140;CHAZELLES SUR LYON;136.34;Appartement;4;
3083;42103;11;;PL;JEAN BAPTISTE CORNET;42320;LA GRAND-CROIX;73;Appartement;3;
3084;42207;1;;RUE;BENOIT ORIOL;42400;SAINT-CHAMOND;44.62;Appartement;2;
3085;44020;43;;RUE;LOUISE MICHEL;44340;BOUGUENAIS;62.02;Appartement;3;
3086;44109;54;;RUE;DU CROISSANT;44300;NANTES;80.1;Appartement;4;
3087;44109;18;;RUE;GAETAN RONDEAU;44200;NANTES;85.5;Appartement;4;
3088;44109;35;;RUE;BOUGAINVILLE;44100;NANTES;24.64;Appartement;1;
3089;44109;98;;RUE;PAUL BELLAMY;44000;NANTES;16.18;Appartement;2;
3090;44143;25;;AV;DE LA LIBERATION;44400;REZE;75.98;Appartement;4;
3091;45232;269;;AV;DU LOIRET;45160;OLIVET;28.38;Appartement;1;
3092;49007;14;;RUE;DE LA MORELLERIE;49000;ANGERS;71.43;Appartement;3;
3093;49328;4;;RUE;DE LA SENATORERIE;49400;SAUMUR;65.63;Appartement;3;
3094;50002;95;;RUE;DE LA VIGNETTE;50180;AGNEAUX;67.51;Maison;3;
3095;51030;20;;RUE;DU PRECHE;51160;AY-CHAMPAGNE;22.55;Appartement;2;
3096;51573;7;;AV;DU 29 AOUT 1944;51430;TINQUEUX;20.52;Appartement;1;
3097;54234;6;;RUE;DU RADIMONT;54730;GORCY;78.38;Appartement;4;
3098;54339;49;B;RUE;DE LA REPUBLIQUE;54220;MALZEVILLE;70.29;Appartement;4;
3099;54578;108;;AV;GEN LECLERC;54600;VILLERS LES NANCY;81.05;Appartement;4;
3100;56121;1;;PL;YANN SOHIER;56100;LORIENT;49.08;Appartement;2;
3101;59178;293;;QUAI;DEVIGNE;59500;DOUAI;75.51;Appartement;3;
3102;59329;174;;RUE;DU MARECHAL JOFFRE;59552;LAMBRES LEZ DOUAI;46.9;Appartement;2;
3103;59350;54;;RUE;ESQUERMOISE;59800;LILLE;110.17;Appartement;4;
3104;59350;10;;RUE;DOUDIN;59800;LILLE;40.14;Appartement;2;
3105;59350;140;;RUE;D IENA;59000;LILLE;17.9;Appartement;1;
3106;59508;94;B;RUE;DU DRONCKAERT;59223;RONCQ;65.73;Appartement;3;
3107;60141;3;;ALL;DE L'EUROPE;60500;CHANTILLY;50.17;Appartement;2;80
3108;60141;26;;PL;ABBE CHARPENTIER;60500;CHANTILLY;55.59;Appartement;2;
3109;69027;186;;RUE;GENERAL DE GAULLE;69530;BRIGNAIS;163.15;Maison;6;
3110;69027;229;;RUE;GENERAL DE GAULLE;69530;BRIGNAIS;46.3;Appartement;2;
3111;69071;139;;RUE;RENE TACHON;69250;CURIS-AU-MONT-D'OR;76.93;Appartement;3;
3112;69199;18;;RUE;VICTOR HUGO;69190;ST FONS;40.18;Appartement;3;
3113;69266;3;;RUE;ALEXANDRE BOUTIN;69100;VILLEURBANNE;49.51;Appartement;2;
3114;69286;371;;RUE;DU CAPITAINE JULIEN;69140;RILLIEUX-LA-PAPE;54.4;Appartement;2;
3115;69381;28;;RUE;BURDEAU;69001;LYON 1ER;63.38;Appartement;3;
3116;69382;6;;RUE;DU PLAT;69002;LYON 2EME;67.21;Appartement;2;
3117;69384;4;;RUE;DU MAIL;69004;LYON 4EME;68.82;Appartement;4;
3118;69384;38;;RUE;ARTAUD;69004;LYON 4EME;74.67;Appartement;4;
3119;69389;69;;RUE;DE ST CYR;69009;LYON 9EME;55.63;Appartement;2;
3120;69389;19;;RUE;DE LA CLAIRE;69009;LYON 9EME;60.04;Appartement;2;
3121;71270;278;;RUE;CARNOT;71000;MACON;92.66;Appartement;3;
3122;74014;75;;CHE;DU CLUB;74300;ARACHES LA FRASSE;24.37;Appartement;2;
3123;74085;51;;RTE;DE LA FRASSE;74170;LES CONTAMINES MONTJOIE;29.15;Appartement;2;
3124;75101;6;;RUE;BAILLEUL;75001;PARIS 01;38.83;Appartement;2;
3125;75103;322;;RUE;SAINT MARTIN;75003;PARIS 03;104.06;Appartement;3;
3126;75103;48;;RUE;CHAPON;75003;PARIS 03;30.21;Appartement;2;
3127;75104;17;;RUE;DES ECOUFFES;75004;PARIS 04;13.68;Appartement;1;
3128;75105;5;;QUAI;DE MONTEBELLO;75005;PARIS 05;44.61;Appartement;2;
3129;75105;25;;RUE;JUSSIEU;75005;PARIS 05;55.5;Appartement;2;
3130;75106;134;;RUE;D ASSAS;75006;PARIS 06;31.4;Appartement;2;
3131;75106;1;;SQ;SAINT ROMAIN;75006;PARIS 06;7.79;Appartement;1;
3132;75107;25;;RUE;DE BOURGOGNE;75007;PARIS 07;145.05;Appartement;4;
3133;75109;9;;RUE;ALFRED STEVENS;75009;PARIS 09;71.31;Appartement;3;
3134;75109;8;;RUE;JOUBERT;75009;PARIS 09;57.91;Appartement;3;
3135;75109;24;;CITE;DE TREVISE;75009;PARIS 09;49.01;Appartement;3;
3136;75109;2;;SQ;TRUDAINE;75009;PARIS 09;139.29;Appartement;4;
3137;75109;57;;BD;DE ROCHECHOUART;75009;PARIS 09;75.15;Appartement;3;
3138;75109;44;;RUE;CONDORCET;75009;PARIS 09;74.04;Appartement;4;
3139;75110;19;;RUE;DE CHATEAU LANDON;75010;PARIS 10;77.01;Appartement;4;
3140;75110;26;;RUE;YVES TOUDIC;75010;PARIS 10;41.89;Appartement;3;
3141;75110;37;;BD;DE LA VILLETTE;75010;PARIS 10;75.86;Appartement;3;
3142;75111;2;;RUE;AUGUSTE BARBIER;75011;PARIS 11;26.01;Appartement;2;
3143;75111;3;;RUE;DE LA PRESENTATION;75011;PARIS 11;26.47;Appartement;2;
3144;75111;34;;RUE;DE LA FOLIE MERICOURT;75011;PARIS 11;24.93;Appartement;1;
3145;75112;34;;RUE;DE CITEAUX;75012;PARIS 12;58.82;Appartement;2;
3146;75112;141;;RUE;DE CHARENTON;75012;PARIS 12;42.41;Appartement;2;
3147;75114;2;;VLA;ADRIENNE SIMON;75014;PARIS 14;25.31;Appartement;2;
3148;75114;8;;RUE;BEAUNIER;75014;PARIS 14;32;Appartement;3;
3149;75114;55;;RUE;RAYMOND LOSSERAND;75014;PARIS 14;11.15;Appartement;1;
3150;75114;5;;RUE;MAURICE ROUVIER;75014;PARIS 14;31.7;Appartement;2;
3151;75115;16;;RUE;FIRMIN GILLOT;75015;PARIS 15;43.94;Appartement;2;
3152;75115;52;;RUE;DE L AMIRAL ROUSSIN;75015;PARIS 15;30.23;Appartement;2;
3153;75115;4;;RUE;BORROMEE;75015;PARIS 15;50.38;Appartement;2;
3154;75115;23;;RUE;DU COMMERCE;75015;PARIS 15;92.6;Appartement;3;
3155;75115;56;;AV;EMILE ZOLA;75015;PARIS 15;53.47;Appartement;1;
3156;75117;16;;AV;DE VILLIERS;75017;PARIS 17;120.25;Appartement;5;
3157;75117;26;;RUE;TRUFFAUT;75017;PARIS 17;29.71;Appartement;1;
3158;75118;43;B;RUE;DES CLOYS;75018;PARIS 18;57.01;Appartement;3;
3159;75118;15;;VLA;POISSONNIERE;75018;PARIS 18;18.84;Appartement;1;
3160;75119;50;;RUE;RIQUET;75019;PARIS 19;31.72;Appartement;2;
3161;75119;6;;RUE;FRANCOIS PINTON;75019;PARIS 19;26.8;Appartement;2;
3162;75119;15;;RUE;DE MOUZAIA;75019;PARIS 19;23.58;Appartement;2;
3163;75120;67;;RUE;DE MENILMONTANT;75020;PARIS 20;126.1;Appartement;3;
3164;75120;71;;RUE;SAINT BLAISE;75020;PARIS 20;22.6;Appartement;1;
3165;76217;16;;RUE;MARTYRS DE LA RESISTANCE;76370;DIEPPE;68.6;Appartement;4;
3166;77022;11;;RUE;DE FLEURY;77630;BARBIZON;51.55;Appartement;2;
3167;77100;147;;;LA MUSSINE;77820;CHATELET-EN-BRIE (LE);111.02;Maison;3;268
3168;77284;53;;RUE;ARISTIDE BRIAND;77100;MEAUX;26.73;Appartement;1;
3169;77288;19;B;BD;ARISTIDE BRIAND;77000;MELUN;21.86;Appartement;1;
3170;77307;18;;ALL;VICTOR HUGO;77144;MONTEVRAIN;79.41;Appartement;3;
3171;77307;25;;RUE;D AMSTERDAM;77144;MONTEVRAIN;22.02;Appartement;1;
3172;77326;43;;PROM;DU BOIS;77176;NANDY;79.33;Appartement;4;
3173;77372;6;;QUAI;BIZEAU;77400;POMPONNE;22.35;Appartement;1;
3174;77377;1;;IMP;DU VIEUX PUITS;77220;PRESLES-EN-BRIE;60.42;Appartement;3;
3175;77407;3;B;RUE;DE LA FILEUSE;77310;SAINT-FARGEAU-PONTHIERRY;47.29;Appartement;2;
3176;77468;22;;PROM;DES DROITS DE L HOMME;77200;TORCY;45.4;Appartement;2;
3177;77513;9;;RUE;DE LA CHAUSSEE DE PARIS;77124;VILLENOY;32.03;Appartement;1;
3178;78124;5;;RUE;HENRY DE MONTHERLANT;78420;CARRIERES SUR SEINE;61.52;Appartement;3;
3179;78124;1;;RUE;GUSTAVE CAILLEBOTTE;78420;CARRIERES SUR SEINE;60.04;Appartement;3;
3180;78126;19;;ALL;GRANDE TERRE;78170;CELLE-SAINT-CLOUD (LA);82.11;Appartement;3;
3181;78158;8;;RUE;DE VERSAILLES;78150;LE CHESNAY-ROCQUENCOURT;18.2;Appartement;1;
3182;78311;159;;BD;JEAN JAURES;78800;HOUILLES;23.06;Appartement;2;
3183;78401;36;;RUE;HAUTE;78250;MEULAN-EN-YVELINES;27.99;Appartement;2;
3184;78401;12;;ALL;DU BOSQUET;78250;MEULAN-EN-YVELINES;82;Maison;4;
3185;78545;1;A;PROM;DES ANGES;78210;SAINT-CYR-L ECOLE;61.94;Appartement;3;
3186;78551;1;;RUE;DE LA FARINE;78100;SAINT-GERMAIN-EN-LAYE;15.9;Appartement;1;
3187;78551;14;B;RUE;DIDEROT;78100;SAINT-GERMAIN-EN-LAYE;56.02;Appartement;2;
3188;78624;185;;RUE;PAUL DOUMER;78510;TRIEL SUR SEINE;22.1;Appartement;1;
3189;78624;207;;RUE;PAUL DOUMER;78510;TRIEL SUR SEINE;14.03;Appartement;1;
3190;78646;2;B;RUE;JEAN HOUDON;78000;VERSAILLES;59.13;Appartement;2;
3191;82121;10;;RUE;WINSTON CHURCHILL;82000;MONTAUBAN;84.44;Appartement;4;
3192;83054;2;;RUE;VICTOR HUGO;83210;LA FARLEDE;29.11;Appartement;2;
3193;83062;235;;CHE;DE RABASSON;83130;LA GARDE;133.37;Maison;5;
3194;83090;24;;RUE;GAMBETTA;83190;OLLIOULES;47.45;Appartement;2;
3195;83098;9001;;RES;CHERAGAS;83220;LE PRADET;78.02;Appartement;4;
